time_s,red_x_cm,red_y_cm,green_x_cm,green_y_cm,blue_x_cm,blue_y_cm
67.6021,-0.840,43.492,-0.473,23.495,0.000,0.000
67.6458,-0.840,43.492,-0.473,23.495,0.000,0.000
67.7123,-0.840,43.492,-0.473,23.495,0.000,0.000
67.7600,-0.833,43.492,-0.470,23.495,0.000,0.000
67.8249,-0.652,43.494,-0.470,23.495,0.000,0.000
67.8719,-0.652,43.494,-0.470,23.495,0.000,0.000
67.9181,-0.650,43.495,-0.467,23.495,0.000,0.000
67.9866,-0.653,43.494,-0.470,23.495,0.000,0.000
68.8035,16.080,38.330,2.856,23.326,0.000,0.000
68.8697,23.125,28.293,3.787,23.193,0.000,0.000
68.9151,22.483,24.381,2.509,23.366,0.000,0.000
68.9844,19.804,24.737,-0.158,23.499,0.000,0.000
69.0703,15.762,24.295,-4.204,23.121,0.000,0.000
69.1159,-24.245,11.646,-7.336,22.326,0.000,0.000
69.1856,-26.330,10.316,-9.689,21.410,0.000,0.000
69.2294,-26.689,7.932,-11.242,20.636,0.000,0.000
69.2948,-26.070,5.707,-12.180,20.097,0.000,0.000
69.3382,-22.708,5.013,-10.633,20.957,0.000,0.000
69.3831,-19.348,5.635,-7.993,22.099,0.000,0.000
69.4488,-16.681,7.098,-4.609,23.044,0.000,0.000
69.4941,-14.476,9.054,-0.635,23.491,0.000,0.000
69.5596,-13.163,12.147,3.478,23.241,0.000,0.000
69.6939,-5.245,5.499,4.218,23.118,0.000,0.000
69.7378,16.622,7.483,4.163,23.128,0.000,0.000
69.7832,19.308,10.066,4.163,23.128,0.000,0.000
69.8520,17.970,8.859,3.988,23.159,0.000,0.000
69.8956,14.915,6.430,3.962,23.164,0.000,0.000
69.9613,3.998,3.237,3.539,23.232,0.000,0.000
70.0108,-12.560,10.504,2.782,23.335,0.000,0.000
70.0542,-18.828,25.306,1.088,23.475,0.000,0.000
70.1637,-14.456,39.807,-3.189,23.283,0.000,0.000
70.2082,4.514,39.738,-5.996,22.722,0.000,0.000
70.2739,13.040,20.548,-6.867,22.474,0.000,0.000
70.3407,11.234,12.724,-6.104,22.693,0.000,0.000
70.3872,10.167,9.378,-4.397,23.085,0.000,0.000
70.4518,11.871,7.286,0.161,23.499,0.000,0.000
70.5234,14.414,6.190,3.863,23.180,0.000,0.000
70.5753,17.367,5.776,6.519,22.578,0.000,0.000
70.6474,24.336,11.786,7.338,22.325,0.000,0.000
70.8077,27.695,27.490,8.488,21.914,0.000,0.000
70.8744,-14.334,29.362,4.639,23.037,0.000,0.000
70.9428,-19.891,26.787,-0.163,23.499,0.000,0.000
71.0087,-24.814,25.993,-5.046,22.952,0.000,0.000
71.0536,-29.158,25.648,-9.604,21.448,0.000,0.000
71.1199,-30.826,29.912,-14.298,18.650,0.000,0.000
71.1635,-27.537,33.346,-16.691,16.542,0.000,0.000
71.2292,-21.825,35.540,-17.117,16.102,0.000,0.000
71.2787,-16.108,36.831,-16.398,16.833,0.000,0.000
71.3472,-9.398,41.599,-9.257,21.600,0.000,0.000
71.4202,-0.810,43.475,0.182,23.499,0.000,0.000
71.4636,7.090,41.781,8.668,21.843,0.000,0.000
71.5349,18.261,38.506,13.822,19.005,0.000,0.000
71.5802,27.088,33.905,15.801,17.395,0.000,0.000
71.6465,32.590,28.368,15.974,17.236,0.000,0.000
71.6910,34.302,23.337,15.003,18.088,0.000,0.000
71.7353,32.990,20.289,13.002,19.575,0.000,0.000
71.8049,26.621,24.915,6.767,22.505,0.000,0.000
71.8713,19.274,30.343,0.483,23.495,0.000,0.000
71.9418,9.844,37.128,-4.397,23.085,0.000,0.000
72.0324,-10.021,42.228,-6.836,22.484,0.000,0.000
72.0773,-28.878,21.445,-8.881,21.757,0.000,0.000
72.1445,-27.627,11.721,-10.041,21.247,0.000,0.000
72.1886,-26.151,8.865,-10.334,21.106,0.000,0.000
72.2337,-24.820,7.871,-9.978,21.277,0.000,0.000
72.3019,-23.548,8.274,-8.805,21.788,0.000,0.000
72.3452,-23.298,14.688,-5.082,22.944,0.000,0.000
72.4139,-22.026,23.743,-2.029,23.412,0.000,0.000
72.5572,-16.118,36.497,-0.933,23.481,0.000,0.000
72.6080,20.112,14.897,2.016,23.413,0.000,0.000
72.6592,20.822,11.334,4.609,23.044,0.000,0.000
72.7055,22.002,10.074,6.416,22.607,0.000,0.000
72.7726,22.866,9.295,7.614,22.232,0.000,0.000
72.8413,25.418,13.882,7.294,22.339,0.000,0.000
72.9094,26.613,20.274,6.739,22.513,0.000,0.000
73.0222,24.525,31.422,6.598,22.555,0.000,0.000
73.0914,5.141,43.101,4.190,23.123,0.000,0.000
73.1373,-17.384,31.498,0.939,23.481,0.000,0.000
73.2055,-22.189,26.059,-2.370,23.380,0.000,0.000
73.2893,-27.443,27.738,-8.286,21.991,0.000,0.000
73.3381,-30.097,29.401,-12.497,19.902,0.000,0.000
73.3876,-29.670,31.695,-15.044,18.053,0.000,0.000
73.4532,-26.451,34.180,-16.247,16.979,0.000,0.000
73.5008,-20.962,36.360,-16.323,16.906,0.000,0.000
73.5703,-11.602,40.520,-11.453,20.520,0.000,0.000
73.6403,-2.788,43.016,-4.413,23.082,0.000,0.000
73.7113,8.788,42.486,6.290,22.643,0.000,0.000
73.7547,17.158,39.070,13.150,19.476,0.000,0.000
73.8025,22.635,36.031,16.083,17.135,0.000,0.000
73.8705,27.027,33.512,17.037,16.186,0.000,0.000
73.9422,29.820,31.153,14.076,18.818,0.000,0.000
74.0096,28.200,29.582,10.014,21.260,0.000,0.000
74.0537,23.968,29.781,5.181,22.922,0.000,0.000
74.1235,18.396,31.707,0.158,23.499,0.000,0.000
74.1673,12.007,35.128,-4.013,23.155,0.000,0.000
74.2358,-4.882,42.475,-6.615,22.550,0.000,0.000
74.2797,-28.113,26.154,-8.575,21.880,0.000,0.000
74.3528,-29.454,17.979,-9.746,21.384,0.000,0.000
74.3979,-29.267,14.658,-10.334,21.106,0.000,0.000
74.4677,-28.296,15.289,-9.311,21.577,0.000,0.000
74.5175,-27.198,17.739,-7.703,22.202,0.000,0.000
74.5887,-25.820,21.781,-5.844,22.762,0.000,0.000
76.5808,-28.577,26.012,-9.050,21.688,0.000,0.000
76.6576,-28.292,31.104,-11.253,20.631,0.000,0.000
76.7300,-19.363,38.948,-10.195,21.174,0.000,0.000
76.7825,-8.682,42.202,-7.622,22.230,0.000,0.000
76.8349,-0.498,42.904,-3.837,23.185,0.000,0.000
76.8810,5.720,42.872,0.799,23.486,0.000,0.000
76.9581,14.118,41.139,7.966,22.109,0.000,0.000
77.0306,20.349,38.258,12.677,19.788,0.000,0.000
77.0811,24.650,35.631,14.913,18.162,0.000,0.000
77.1419,27.865,33.366,15.657,17.524,0.000,0.000
77.1925,28.826,31.739,12.897,19.645,0.000,0.000
77.2662,26.701,31.358,9.238,21.608,0.000,0.000
77.3118,22.593,32.385,4.946,22.974,0.000,0.000
77.3816,10.989,40.104,-0.160,23.499,0.000,0.000
77.4528,-10.330,42.115,-3.914,23.172,0.000,0.000
77.4976,-23.598,32.641,-6.274,22.647,0.000,0.000
77.5723,-27.770,25.695,-8.103,22.059,0.000,0.000
77.6148,-29.309,21.853,-9.311,21.577,0.000,0.000
77.6866,-29.735,21.264,-9.735,21.389,0.000,0.000
77.7305,-29.581,22.567,-9.613,21.444,0.000,0.000
77.7981,-28.661,25.888,-9.113,21.661,0.000,0.000
77.8414,-26.264,31.045,-8.466,21.922,0.000,0.000
77.9083,-14.259,40.905,-5.844,22.762,0.000,0.000
77.9565,6.587,41.080,-2.664,23.349,0.000,0.000
78.0272,16.743,35.747,0.946,23.481,0.000,0.000
78.0727,22.030,32.723,4.519,23.061,0.000,0.000
78.1436,25.864,33.450,10.006,21.263,0.000,0.000
78.2116,26.950,34.019,13.416,19.294,0.000,0.000
78.2596,25.759,34.965,14.913,18.162,0.000,0.000
78.3072,21.297,37.887,12.291,20.030,0.000,0.000
78.3545,16.093,40.401,8.234,22.010,0.000,0.000
78.4327,10.103,42.065,3.255,23.273,0.000,0.000
78.4807,3.944,42.536,-1.938,23.420,0.000,0.000
78.5574,-9.253,42.163,-7.622,22.230,0.000,0.000
78.6000,-20.759,38.219,-10.876,20.832,0.000,0.000
78.6742,-27.742,32.739,-12.308,20.019,0.000,0.000
78.7468,-29.758,28.257,-11.274,20.619,0.000,0.000
78.8175,-28.675,26.705,-9.348,21.561,0.000,0.000
78.8635,-26.294,27.759,-7.018,22.428,0.000,0.000
78.9327,-22.960,30.673,-4.461,23.073,0.000,0.000
78.9799,-13.909,39.175,-1.553,23.449,0.000,0.000
79.0251,11.423,40.593,1.081,23.475,0.000,0.000
79.0731,21.755,30.783,3.216,23.279,0.000,0.000
79.1478,25.242,25.954,5.484,22.851,0.000,0.000
79.2197,27.860,25.700,8.201,22.022,0.000,0.000
79.2700,29.211,26.911,10.028,21.253,0.000,0.000
79.3469,28.727,29.923,10.927,20.805,0.000,0.000
79.4100,26.163,34.043,11.400,20.550,0.000,0.000
79.4617,14.887,40.855,8.621,21.861,0.000,0.000
79.5094,2.304,42.861,4.761,23.013,0.000,0.000
79.5596,-7.178,42.104,0.161,23.499,0.000,0.000
79.6123,-13.865,40.773,-4.609,23.044,0.000,0.000
79.6656,-18.400,39.316,-8.674,21.841,0.000,0.000
79.7446,-22.577,37.175,-12.509,19.894,0.000,0.000
79.7987,-24.851,35.657,-14.171,18.747,0.000,0.000
79.8770,-24.901,35.471,-11.935,20.244,0.000,0.000
79.9322,-22.659,36.090,-8.593,21.873,0.000,0.000
79.9802,-18.491,37.299,-4.426,23.079,0.000,0.000
80.0571,-15.084,37.919,-1.260,23.466,0.000,0.000
80.1069,-0.863,42.927,3.012,23.306,0.000,0.000
80.1590,17.774,38.900,6.026,22.714,0.000,0.000
80.2096,26.153,30.279,7.885,22.138,0.000,0.000
80.2600,28.709,25.028,8.985,21.714,0.000,0.000
80.3163,29.527,22.307,9.544,21.475,0.000,0.000
80.3662,29.418,21.272,9.419,21.530,0.000,0.000
80.4411,27.825,26.252,8.284,21.991,0.000,0.000
80.4907,23.847,33.234,7.018,22.428,0.000,0.000
80.5418,15.285,40.296,5.519,22.843,0.000,0.000
80.6181,-3.975,42.714,1.426,23.457,0.000,0.000
80.6690,-16.384,37.784,-2.526,23.364,0.000,0.000
80.7449,-22.503,34.308,-6.249,22.654,0.000,0.000
80.8228,-25.547,34.356,-10.755,20.895,0.000,0.000
80.8998,-25.908,34.872,-13.104,19.507,0.000,0.000
80.9752,-21.799,37.637,-11.464,20.514,0.000,0.000
81.0567,-16.965,40.025,-8.457,21.926,0.000,0.000
81.1333,-11.582,41.761,-4.456,23.074,0.000,0.000
81.2123,-0.199,43.261,2.158,23.401,0.000,0.000
81.2971,10.453,42.082,7.334,22.326,0.000,0.000
81.3612,21.331,37.519,9.182,21.632,0.000,0.000
81.4263,26.487,32.004,9.459,21.512,0.000,0.000
81.5084,27.475,28.905,8.780,21.798,0.000,0.000
81.5658,22.745,33.691,6.026,22.714,0.000,0.000
81.6481,15.442,39.228,3.410,23.251,0.000,0.000
81.7249,-3.893,43.175,-0.315,23.498,0.000,0.000
81.8004,-19.609,35.221,-3.609,23.221,0.000,0.000
81.8505,-24.940,29.581,-6.170,22.676,0.000,0.000
82.0170,-23.774,34.616,-8.251,22.004,0.000,0.000
82.0918,-18.546,39.252,-8.780,21.798,0.000,0.000
82.1437,-11.221,41.848,-7.933,22.121,0.000,0.000
82.2213,-2.158,43.193,-3.502,23.238,0.000,0.000
82.2992,6.046,43.047,2.469,23.370,0.000,0.000
82.3507,12.446,41.634,7.676,22.211,0.000,0.000
82.4282,18.520,39.357,10.256,21.144,0.000,0.000
82.4829,22.234,37.338,11.178,20.671,0.000,0.000
82.5586,23.938,35.888,10.631,20.958,0.000,0.000
82.6348,19.546,37.935,6.855,22.478,0.000,0.000
82.7127,15.524,39.040,3.211,23.280,0.000,0.000
82.7899,2.141,43.169,-1.286,23.465,0.000,0.000
82.8656,-14.951,40.210,-4.730,23.019,0.000,0.000
82.9167,-24.475,32.573,-7.292,22.340,0.000,0.000
83.9633,-27.606,29.236,-9.092,21.670,0.000,0.000
84.0462,-28.963,27.375,-9.905,21.311,0.000,0.000
84.1277,-27.436,29.006,-8.780,21.798,0.000,0.000
84.2188,-24.795,32.088,-7.340,22.324,0.000,0.000
84.3018,-15.158,40.048,-4.638,23.038,0.000,0.000
84.3643,1.659,43.111,-1.874,23.425,0.000,0.000
84.4228,13.661,38.914,0.939,23.481,0.000,0.000
84.4820,19.663,35.093,3.562,23.229,0.000,0.000
84.5462,23.348,34.359,7.385,22.309,0.000,0.000
84.6305,24.764,34.771,10.021,21.256,0.000,0.000
84.7138,21.084,37.880,9.838,21.341,0.000,0.000
84.7997,15.864,40.503,8.436,21.934,0.000,0.000
84.8818,6.568,42.959,2.613,23.354,0.000,0.000
84.9627,-2.300,43.324,-2.813,23.331,0.000,0.000
85.0483,-13.574,41.325,-7.092,22.404,0.000,0.000
85.2278,-20.253,37.863,-7.904,22.131,0.000,0.000
85.3123,-16.757,39.449,-5.663,22.808,0.000,0.000
85.3721,-10.968,41.824,-3.633,23.218,0.000,0.000
85.4320,-3.158,43.381,-1.417,23.457,0.000,0.000
85.5116,10.843,41.312,1.899,23.423,0.000,0.000
85.5731,19.734,36.071,4.548,23.056,0.000,0.000
85.6301,23.972,32.522,6.639,22.543,0.000,0.000
85.6802,23.540,34.787,8.117,22.054,0.000,0.000
85.7317,20.548,37.880,8.517,21.902,0.000,0.000
85.7839,15.379,40.690,8.251,22.004,0.000,0.000
85.8584,9.142,42.265,7.246,22.355,0.000,0.000
85.9094,2.716,42.674,5.443,22.861,0.000,0.000
85.9590,-5.911,42.745,-0.486,23.495,0.000,0.000
86.0112,-12.550,41.560,-5.472,22.854,0.000,0.000
86.0612,-17.452,39.843,-9.238,21.608,0.000,0.000
86.1135,-20.538,38.330,-11.593,20.441,0.000,0.000
86.1647,-22.590,37.135,-12.932,19.622,0.000,0.000
86.2413,-23.484,36.539,-11.692,20.385,0.000,0.000
86.2926,-22.733,36.603,-9.770,21.373,0.000,0.000
86.3445,-20.367,37.397,-7.151,22.386,0.000,0.000
86.3954,-16.641,38.698,-4.066,23.146,0.000,0.000
86.4470,-11.788,40.376,-1.095,23.474,0.000,0.000
86.5012,1.207,43.323,2.509,23.366,0.000,0.000
86.5595,14.370,40.656,5.082,22.944,0.000,0.000
86.6356,22.107,35.518,6.975,22.441,0.000,0.000
86.6865,25.136,32.541,8.103,22.059,0.000,0.000
86.7642,25.647,32.095,8.416,21.941,0.000,0.000
86.8176,24.691,33.566,8.416,21.941,0.000,0.000
86.8937,17.144,39.593,6.739,22.513,0.000,0.000
86.9473,6.036,43.024,4.340,23.096,0.000,0.000
87.0012,-4.139,42.673,1.407,23.458,0.000,0.000
87.0783,-11.438,40.845,-1.574,23.447,0.000,0.000
87.1284,-17.154,39.449,-6.330,22.631,0.000,0.000
87.1795,-20.646,38.144,-9.701,21.404,0.000,0.000
87.2343,-22.214,37.391,-11.643,20.413,0.000,0.000
87.2846,-22.519,37.212,-12.441,19.936,0.000,0.000
87.3632,-19.860,38.662,-9.955,21.287,0.000,0.000
87.4164,-15.998,40.237,-6.724,22.518,0.000,0.000
87.4671,-11.108,41.648,-3.189,23.283,0.000,0.000
87.5464,-5.430,42.603,0.476,23.495,0.000,0.000
87.6061,6.418,42.993,4.273,23.108,0.000,0.000
87.6638,16.641,39.901,6.781,22.500,0.000,0.000
87.7422,22.697,35.802,8.201,22.022,0.000,0.000
87.7948,24.537,33.647,8.284,21.991,0.000,0.000
87.8450,24.095,33.660,7.703,22.202,0.000,0.000
90.5869,17.367,37.990,3.940,23.167,0.000,0.000
90.6672,12.304,40.234,1.417,23.457,0.000,0.000
90.7242,12.306,41.068,3.147,23.288,0.000,0.000
90.8073,12.921,41.340,5.064,22.948,0.000,0.000
90.8677,13.931,41.181,6.811,22.491,0.000,0.000
90.9487,15.419,40.654,7.714,22.198,0.000,0.000
91.0072,15.776,40.458,7.338,22.325,0.000,0.000
91.0667,15.771,40.345,6.681,22.530,0.000,0.000
91.1485,9.951,42.105,3.189,23.283,0.000,0.000
91.2037,3.348,43.218,0.000,23.500,0.000,0.000
91.2859,-3.625,43.334,-2.526,23.364,0.000,0.000
91.3474,-14.018,40.855,-5.147,22.929,0.000,0.000
91.4308,-20.551,37.206,-7.106,22.400,0.000,0.000
91.4888,-23.807,34.574,-8.251,22.004,0.000,0.000
91.5474,-22.995,35.611,-8.385,21.953,0.000,0.000
91.6302,-20.589,37.607,-7.933,22.121,0.000,0.000
91.6883,-16.289,40.158,-7.062,22.414,0.000,0.000
91.7486,-5.968,43.082,-3.609,23.221,0.000,0.000
91.8339,3.567,43.117,-0.318,23.498,0.000,0.000
91.8841,10.692,41.773,3.012,23.306,0.000,0.000
91.9611,15.549,40.395,6.394,22.613,0.000,0.000
92.0142,18.175,39.432,8.621,21.861,0.000,0.000
92.0680,19.328,38.923,9.587,21.456,0.000,0.000
92.1176,18.959,39.091,9.275,21.592,0.000,0.000
92.1926,15.019,40.650,6.354,22.625,0.000,0.000
92.2447,9.683,42.190,3.147,23.288,0.000,0.000
92.3217,-1.286,43.465,-1.286,23.465,0.000,0.000
92.3724,-10.903,42.023,-4.578,23.050,0.000,0.000
92.4446,-17.651,39.254,-6.681,22.530,0.000,0.000
92.4952,-21.837,36.556,-8.031,22.085,0.000,0.000
92.5456,-23.921,34.701,-8.569,21.882,0.000,0.000
92.5961,-22.469,35.858,-7.933,22.121,0.000,0.000
92.6480,-19.578,37.944,-6.922,22.457,0.000,0.000
92.7015,-15.102,40.461,-5.736,22.789,0.000,0.000
92.7530,-9.198,42.488,-4.218,23.118,0.000,0.000
92.8291,1.931,43.301,-0.788,23.487,0.000,0.000
92.8818,10.492,41.656,2.370,23.380,0.000,0.000
92.9360,15.849,39.763,4.999,22.962,0.000,0.000
93.0157,19.142,38.353,7.062,22.414,0.000,0.000
93.0712,19.461,38.567,8.251,22.004,0.000,0.000
93.1472,18.532,39.215,8.517,21.902,0.000,0.000
93.1977,16.666,40.129,8.068,22.072,0.000,0.000
93.2514,13.954,41.166,6.739,22.513,0.000,0.000
93.3019,6.640,42.954,2.718,23.342,0.000,0.000
93.3780,-0.573,43.466,-1.118,23.473,0.000,0.000
93.4296,-6.822,42.953,-4.120,23.136,0.000,0.000
93.4819,-12.441,41.679,-6.435,22.602,0.000,0.000
93.5340,-18.414,39.131,-7.845,22.152,0.000,0.000
93.5841,-21.457,37.025,-8.251,22.004,0.000,0.000
93.6626,-22.361,36.003,-7.982,22.103,0.000,0.000
93.7195,-21.841,36.130,-7.385,22.309,0.000,0.000
93.7729,-15.764,39.924,-5.262,22.903,0.000,0.000
93.8709,-7.838,42.728,-3.126,23.291,0.000,0.000
93.9326,4.321,43.149,0.635,23.491,0.000,0.000
93.9911,12.628,41.017,3.455,23.245,0.000,0.000
94.0499,17.693,38.909,5.919,22.742,0.000,0.000
94.1272,18.617,38.904,7.523,22.263,0.000,0.000
94.1797,17.627,39.586,7.797,22.169,0.000,0.000
94.2308,15.356,40.662,7.477,22.279,0.000,0.000
94.2872,12.462,41.673,6.456,22.596,0.000,0.000
94.3372,8.709,42.619,4.787,23.007,0.000,0.000
94.4121,0.998,43.488,0.635,23.491,0.000,0.000
94.4646,-5.868,43.102,-3.189,23.283,0.000,0.000
94.5409,-11.281,42.007,-5.810,22.770,0.000,0.000
94.5907,-16.836,39.954,-7.478,22.278,0.000,0.000
94.6673,-19.765,38.263,-7.982,22.103,0.000,0.000
94.7202,-20.794,37.395,-7.845,22.152,0.000,0.000
94.8004,-16.574,39.654,-5.881,22.752,0.000,0.000
94.8526,-10.844,41.901,-3.762,23.197,0.000,0.000
94.9279,-4.217,43.272,-1.574,23.447,0.000,0.000
94.9794,2.794,43.343,0.313,23.498,0.000,0.000
95.0294,11.542,41.484,3.280,23.270,0.000,0.000
95.0832,16.683,39.322,5.262,22.903,0.000,0.000
95.1359,19.501,37.934,6.781,22.500,0.000,0.000
95.1842,20.497,37.553,7.661,22.216,0.000,0.000
95.2618,17.257,39.658,7.201,22.369,0.000,0.000
95.3134,12.949,41.478,6.026,22.714,0.000,0.000
95.3644,7.869,42.782,4.340,23.096,0.000,0.000
95.4166,2.522,43.383,2.338,23.383,0.000,0.000
95.4663,-2.012,43.382,0.157,23.499,0.000,0.000
95.5176,-6.425,42.945,-2.198,23.397,0.000,0.000
95.5689,-12.068,41.719,-5.330,22.888,0.000,0.000
95.6473,-16.287,40.234,-7.478,22.278,0.000,0.000
95.6969,-18.813,39.070,-8.621,21.861,0.000,0.000
95.7482,-20.149,38.317,-9.017,21.701,0.000,0.000
95.7979,-18.073,39.186,-7.292,22.340,0.000,0.000
95.8502,-14.921,40.427,-5.296,22.896,0.000,0.000
95.9075,-10.727,41.796,-3.147,23.288,0.000,0.000
95.9883,-5.480,42.989,-1.103,23.474,0.000,0.000
96.0465,4.465,43.248,1.719,23.437,0.000,0.000
96.1322,12.373,41.331,4.040,23.150,0.000,0.000
96.1886,17.442,38.988,5.700,22.798,0.000,0.000
96.2485,18.592,38.493,6.456,22.596,0.000,0.000
96.3336,18.209,38.952,6.879,22.471,0.000,0.000
96.3933,16.236,40.079,6.598,22.555,0.000,0.000
96.4501,9.041,42.526,4.190,23.123,0.000,0.000
96.5024,1.764,43.446,1.574,23.447,0.000,0.000
96.5510,-4.451,43.192,-1.103,23.474,0.000,0.000
96.6297,-11.010,41.987,-4.578,23.050,0.000,0.000
96.6802,-15.082,40.715,-6.911,22.461,0.000,0.000
96.7348,-17.699,39.626,-8.217,22.016,0.000,0.000
96.7873,-18.821,39.090,-8.754,21.809,0.000,0.000
96.8616,-16.519,40.015,-6.965,22.444,0.000,0.000
96.9142,-13.241,41.148,-4.849,22.994,0.000,0.000
96.9945,-9.042,42.304,-2.664,23.349,0.000,0.000
97.0465,-4.083,43.167,-0.473,23.495,0.000,0.000
97.1258,5.032,43.201,2.338,23.383,0.000,0.000
97.1804,12.209,41.518,4.490,23.067,0.000,0.000
97.2562,16.938,39.403,5.844,22.762,0.000,0.000
97.3077,18.106,38.835,6.416,22.607,0.000,0.000
97.3831,17.389,39.328,6.416,22.607,0.000,0.000
97.4349,15.137,40.471,5.844,22.762,0.000,0.000
97.4876,11.798,41.761,4.934,22.976,0.000,0.000
97.5645,3.359,43.368,2.029,23.412,0.000,0.000
97.6229,-3.985,43.230,-0.788,23.487,0.000,0.000
97.6733,-9.788,42.186,-3.301,23.267,0.000,0.000
97.7483,-14.300,40.901,-5.919,22.742,0.000,0.000
97.8238,-16.857,39.961,-7.570,22.247,0.000,0.000
97.9024,-15.836,40.342,-6.824,22.487,0.000,0.000
97.9791,-13.633,41.137,-5.590,22.825,0.000,0.000
98.0571,-10.552,42.038,-3.914,23.172,0.000,0.000
98.1113,-2.864,43.367,-0.635,23.491,0.000,0.000
98.1637,4.514,43.258,2.056,23.410,0.000,0.000
98.2408,10.557,42.063,4.066,23.146,0.000,0.000
98.3226,14.990,40.378,5.262,22.903,0.000,0.000
98.3850,17.100,39.294,5.844,22.762,0.000,0.000
98.4447,17.255,39.187,5.844,22.762,0.000,0.000
98.5216,11.927,41.601,4.340,23.096,0.000,0.000
98.5831,5.716,43.113,2.646,23.351,0.000,0.000
98.6667,-3.170,43.313,-0.476,23.495,0.000,0.000
98.7280,-9.758,42.200,-3.323,23.264,0.000,0.000
98.7861,-14.281,40.811,-5.478,22.853,0.000,0.000
98.8688,-16.766,39.889,-7.009,22.430,0.000,0.000
98.9322,-16.508,40.090,-7.292,22.340,0.000,0.000
99.0019,-15.074,40.707,-6.824,22.487,0.000,0.000
99.0822,-9.622,42.343,-3.940,23.167,0.000,0.000
99.1336,-3.995,43.279,-1.268,23.466,0.000,0.000
99.1859,1.268,43.466,1.268,23.466,0.000,0.000
99.2375,6.411,43.024,3.301,23.267,0.000,0.000
99.2871,10.580,42.165,4.966,22.969,0.000,0.000
99.3637,14.542,40.811,6.026,22.714,0.000,0.000
99.4171,16.757,39.693,6.313,22.636,0.000,0.000
99.4671,17.082,39.365,5.988,22.724,0.000,0.000
99.5179,16.302,39.642,5.408,22.869,0.000,0.000
99.5691,10.475,41.967,3.433,23.248,0.000,0.000
99.6203,3.667,43.337,1.563,23.448,0.000,0.000
99.7038,-2.570,43.384,-0.467,23.495,0.000,0.000
99.7539,-7.897,42.565,-2.184,23.398,0.000,0.000
99.8322,-13.117,41.160,-4.669,23.032,0.000,0.000
99.9062,-16.056,40.061,-6.170,22.676,0.000,0.000
99.9553,-17.511,39.520,-7.246,22.355,0.000,0.000
100.0309,-15.562,40.478,-6.824,22.487,0.000,0.000
100.0849,-12.622,41.571,-5.773,22.780,0.000,0.000
100.1603,-9.026,42.532,-4.218,23.118,0.000,0.000
100.2099,-2.051,43.450,-0.952,23.481,0.000,0.000
100.2707,4.121,43.300,1.912,23.422,0.000,0.000
100.3212,9.030,42.522,4.093,23.141,0.000,0.000
100.3703,12.916,41.456,5.736,22.789,0.000,0.000
100.4430,15.325,40.457,6.170,22.676,0.000,0.000
100.4970,15.760,40.174,5.988,22.724,0.000,0.000
100.5944,15.047,40.394,5.408,22.869,0.000,0.000
100.6495,9.329,42.333,3.280,23.270,0.000,0.000
100.7044,2.960,43.394,1.252,23.467,0.000,0.000
100.7820,-3.033,43.360,-0.783,23.487,0.000,0.000
100.8354,-9.909,42.111,-3.147,23.288,0.000,0.000
100.8920,-14.092,40.818,-5.147,22.929,0.000,0.000
100.9521,-16.424,39.860,-6.210,22.665,0.000,0.000
101.0333,-17.305,39.564,-6.965,22.444,0.000,0.000
101.0904,-14.591,40.824,-6.210,22.665,0.000,0.000
101.1452,-11.023,42.030,-4.966,22.969,0.000,0.000
101.2029,-7.050,42.922,-3.585,23.225,0.000,0.000
101.2569,-2.803,43.403,-1.887,23.424,0.000,0.000
101.3312,3.659,43.322,1.268,23.466,0.000,0.000
101.3825,8.693,42.562,3.585,23.225,0.000,0.000
101.4311,12.284,41.630,5.262,22.903,0.000,0.000
101.4809,14.618,40.804,6.170,22.676,0.000,0.000
101.5323,14.788,40.650,5.844,22.762,0.000,0.000
101.5835,13.706,40.997,5.114,22.937,0.000,0.000
101.6356,11.530,41.659,3.889,23.176,0.000,0.000
101.6878,8.489,42.447,2.493,23.367,0.000,0.000
101.7397,4.763,43.134,1.088,23.475,0.000,0.000
101.8139,-2.952,43.394,-1.260,23.466,0.000,0.000
101.8639,-8.964,42.448,-3.301,23.267,0.000,0.000
101.9142,-13.329,41.059,-4.669,23.032,0.000,0.000
101.9660,-16.188,39.854,-5.773,22.780,0.000,0.000
102.0170,-17.448,39.266,-6.354,22.625,0.000,0.000
102.0722,-16.169,40.008,-6.210,22.665,0.000,0.000
102.1474,-13.652,41.136,-5.626,22.817,0.000,0.000
102.2000,-10.593,42.137,-4.699,23.025,0.000,0.000
102.2518,-6.721,42.976,-3.433,23.248,0.000,0.000
102.3040,-0.085,43.484,-0.635,23.491,0.000,0.000
102.3558,5.364,43.121,1.899,23.423,0.000,0.000
102.4305,9.480,42.382,3.914,23.172,0.000,0.000
102.4818,12.528,41.559,5.408,22.869,0.000,0.000
102.5336,14.078,41.015,5.988,22.724,0.000,0.000
102.5869,14.225,40.921,5.844,22.762,0.000,0.000
102.6396,13.384,41.173,5.228,22.911,0.000,0.000
102.6897,11.647,41.707,4.312,23.101,0.000,0.000
102.7648,8.898,42.410,2.953,23.314,0.000,0.000
102.8177,2.331,43.409,0.470,23.495,0.000,0.000
102.8713,-3.775,43.331,-1.730,23.436,0.000,0.000
102.9216,-8.927,42.478,-3.433,23.248,0.000,0.000
102.9967,-12.611,41.420,-4.818,23.001,0.000,0.000
