Time,Position (y)
20.95,1.60197
20.9667,1.60436
20.9833,1.60667
21,1.60884
21.0167,1.61089
21.0333,1.6128
21.05,1.61428
21.0667,1.6157
21.0833,1.61735
21.1,1.61889
21.1167,1.62026
21.1333,1.62141
21.15,1.62173
21.1667,1.62193
21.1833,1.62263
21.2,1.62399
21.2167,1.62563
21.2333,1.62678
21.25,1.62773
21.2667,1.62808
21.2833,1.62818
21.3,1.62816
21.3167,1.62809
21.3333,1.62812
21.35,1.62764
21.3667,1.62685
21.3833,1.62603
21.4,1.62484
21.4167,1.62276
21.4333,1.62038
21.45,1.61822
21.4667,1.6157
21.4833,1.61276
21.5,1.6091
21.5167,1.60474
21.5333,1.60026
21.55,1.59564
21.5667,1.59022
21.5833,1.58426
21.6,1.58167
21.6167,1.58198
21.6333,1.58156
21.65,1.58051
21.6667,1.57853
21.6833,1.57503
21.7,1.5707
21.7167,1.56603
21.7333,1.56087
21.75,1.55534
21.7667,1.55029
21.7833,1.54579
21.8,1.54092
21.8167,1.53561
21.8333,1.53002
21.85,1.52401
21.8667,1.51746
21.8833,1.5109
21.9,1.50406
21.9167,1.5023
21.9333,1.50557
21.95,1.50814
21.9667,1.51006
21.9833,1.51138
22,1.51209
22.0167,1.5122
22.0333,1.51171
22.05,1.51061
22.0667,1.50891
22.0833,1.5066
22.1,1.50573
22.1167,1.50645
22.1333,1.50696
22.15,1.50702
22.1667,1.50685
22.1833,1.50686
22.2,1.50736
22.2167,1.50831
22.2333,1.50918
22.25,1.51001
22.2667,1.5108
22.2833,1.51156
22.3,1.51224
22.3167,1.51322
22.3333,1.51449
22.35,1.51571
22.3667,1.51685
22.3833,1.51752
22.4,1.51844
22.4167,1.51991
22.4333,1.5212
22.45,1.52256
22.4667,1.52401
22.4833,1.52544
22.5,1.52689
22.5167,1.52839
22.5333,1.5299
22.55,1.53136
22.5667,1.53286
22.5833,1.5341
22.6,1.53499
22.6167,1.5357
22.6333,1.53631
22.65,1.53698
22.6667,1.5377
22.6833,1.53849
22.7,1.53935
22.7167,1.54027
22.7333,1.54126
22.75,1.54233
22.7667,1.54349
22.7833,1.54477
22.8,1.5461
22.8167,1.5475
22.8333,1.54898
22.85,1.55053
22.8667,1.55216
22.8833,1.55386
22.9,1.55564
22.9167,1.55752
22.9333,1.55949
22.95,1.56154
22.9667,1.56364
22.9833,1.56579
23,1.56798
23.0167,1.57023
23.0333,1.57251
23.05,1.57485
23.0667,1.57724
23.0833,1.57967
23.1,1.58213
23.1167,1.58463
23.1333,1.58716
23.15,1.58973
23.1667,1.59232
23.1833,1.59492
23.2,1.59752
23.2167,1.60012
23.2333,1.60271
23.25,1.60528
23.2667,1.60782
23.2833,1.61035
23.3,1.61284
23.3167,1.61528
23.3333,1.61766
23.35,1.61997
23.3667,1.62219
23.3833,1.62431
23.4,1.62599
23.4167,1.62767
23.4333,1.62967
23.45,1.63151
23.4667,1.63253
23.4833,1.63347
23.5,1.63497
23.5167,1.63633
23.5333,1.63836
23.55,1.64042
23.5667,1.64171
23.5833,1.64327
23.6,1.64504
23.6167,1.64624
23.6333,1.64726
23.65,1.64843
23.6667,1.6491
23.6833,1.64959
23.7,1.65014
23.7167,1.65042
23.7333,1.6501
23.75,1.64952
23.7667,1.64869
23.7833,1.64764
23.8,1.64658
23.8167,1.64507
23.8333,1.6429
23.85,1.6401
23.8667,1.63705
23.8833,1.63409
23.9,1.63102
23.9167,1.62742
23.9333,1.62309
23.95,1.61813
23.9667,1.61301
23.9833,1.60762
24,1.60172
24.0167,1.59491
24.0333,1.5876
24.05,1.58032
24.0667,1.57221
24.0833,1.56312
24.1,1.55387
