Time,Position (y)
29.8833,1.52975
29.9,1.53056
29.9167,1.53135
29.9333,1.5322
29.95,1.53277
29.9667,1.53348
29.9833,1.53456
30,1.53549
30.0167,1.53637
30.0333,1.5372
30.05,1.53807
30.0667,1.53896
30.0833,1.53984
30.1,1.5407
30.1167,1.54154
30.1333,1.54241
30.15,1.5433
30.1667,1.54383
30.1833,1.54449
30.2,1.54545
30.2167,1.54634
30.2333,1.54733
30.25,1.54829
30.2667,1.54927
30.2833,1.55028
30.3,1.55125
30.3167,1.55215
30.3333,1.55313
30.35,1.55388
30.3667,1.55473
30.3833,1.55587
30.4,1.55699
30.4167,1.55819
30.4333,1.55936
30.45,1.56062
30.4667,1.56198
30.4833,1.5633
30.5,1.56469
30.5167,1.56641
30.5333,1.56803
30.55,1.56897
30.5667,1.57036
30.5833,1.57233
30.6,1.5741
30.6167,1.57596
30.6333,1.57792
30.65,1.57993
30.6667,1.58196
30.6833,1.584
30.7,1.58605
30.7167,1.58814
30.7333,1.59025
30.75,1.59236
30.7667,1.59448
30.7833,1.59659
30.8,1.59874
30.8167,1.60095
30.8333,1.60319
30.85,1.60545
30.8667,1.60775
30.8833,1.61007
30.9,1.61235
30.9167,1.61457
30.9333,1.61676
30.95,1.61855
30.9667,1.62047
30.9833,1.62307
31,1.62577
31.0167,1.62799
31.0333,1.63027
31.05,1.63279
31.0667,1.63504
31.0833,1.63686
31.1,1.63864
31.1167,1.64055
31.1333,1.64226
31.15,1.64358
31.1667,1.64488
31.1833,1.6461
31.2,1.64709
31.2167,1.64816
31.2333,1.64887
31.25,1.64927
31.2667,1.64885
31.2833,1.64842
31.3,1.64838
31.3167,1.64786
31.3333,1.64693
31.35,1.64512
31.3667,1.64319
31.3833,1.64146
31.4,1.63895
31.4167,1.63625
31.4333,1.63345
31.45,1.62963
31.4667,1.62563
31.4833,1.62182
31.5,1.61737
31.5167,1.61194
31.5333,1.60634
31.55,1.60058
31.5667,1.5943
31.5833,1.58734
31.6,1.58001
31.6167,1.57273
31.6333,1.56454
31.65,1.55564
31.6667,1.54666
31.6833,1.53739
31.7,1.52721
31.7167,1.52137
31.7333,1.51989
31.75,1.51776
31.7667,1.51467
31.7833,1.51691
31.8,1.52455
31.8167,1.53086
31.8333,1.53669
31.85,1.54198
31.8667,1.54596
31.8833,1.5483
31.9,1.54996
31.9167,1.55133
31.9333,1.55166
31.95,1.55112
31.9667,1.54948
31.9833,1.54711
32,1.54405
32.0167,1.54008
32.0333,1.53522
32.05,1.53117
32.0667,1.52834
32.0833,1.52452
32.1,1.51959
32.1167,1.51383
32.1333,1.50708
32.15,1.50537
32.1667,1.50855
32.1833,1.51087
32.2,1.51231
